"","peaks","fips","cases","county","state","Region","lat","lng","per_dem","median.income","unemployed.rate"
"6443","peak 3","01073",100345,"Jefferson","Alabama","South",33.5543,-86.8964,0.557585131717856,54127,3
"6444","peak 3","01075",1705,"Lamar","Alabama","South",33.7791,-88.097,0.135965522035312,42686,2.4
"6445","peak 3","01077",11921,"Lauderdale","Alabama","South",34.9014,-87.654,0.268725050181556,48188,2.6
"6446","peak 3","01079",3721,"Lawrence","Alabama","South",34.5217,-87.311,0.222194498159815,47797,2.4
"6447","peak 3","01081",20020,"Lee","Alabama","South",32.6011,-85.3555,0.38992848045459,54160,2.3
"6448","peak 3","01083",12490,"Limestone","Alabama","South",34.8101,-86.9814,0.277688636132832,64729,2.1
"6449","peak 3","01085",1595,"Lowndes","Alabama","South",32.1547,-86.6501,0.727432333577176,33930,8.1
"6450","peak 3","01087",1949,"Macon","Alabama","South",32.3859,-85.6927,0.814857273873667,34281,5
"6451","peak 3","01089",43644,"Madison","Alabama","South",34.7631,-86.5502,0.44815600178675,68609,2.2
"6452","peak 3","01091",2973,"Marengo","Alabama","South",32.2477,-87.7895,0.50348623853211,38838,3.5
"6453","peak 3","01093",4066,"Marion","Alabama","South",34.1366,-87.8871,0.105960744549866,44675,2.2
"6454","peak 3","01095",15447,"Marshall","Alabama","South",34.367,-86.3066,0.149867608120035,48913,2
"6455","peak 3","01097",63157,"Mobile","Alabama","South",30.7872,-88.2058,0.433895306938045,49492,4.1
"6456","peak 3","01099",2719,"Monroe","Alabama","South",31.5709,-87.3655,0.417604049493813,40005,4.9
"6457","peak 3","01101",30152,"Montgomery","Alabama","South",32.2203,-86.2076,0.650894199053854,52711,4.2
"6458","peak 3","01103",17353,"Morgan","Alabama","South",34.4535,-86.8529,0.24634228062991,54355,2.2
"6459","peak 3","01105",1242,"Perry","Alabama","South",32.6385,-87.2944,0.738049713193117,29572,7
"6460","peak 3","01107",2760,"Pickens","Alabama","South",33.2808,-88.0888,0.416011584609019,40249,3.4
"6461","peak 3","01109",3934,"Pike","Alabama","South",31.8027,-85.9409,0.407196011848855,41271,2.6
"6462","peak 3","01111",2477,"Randolph","Alabama","South",33.2938,-85.4591,0.203285041985789,42922,2.2
"6463","peak 3","01113",5485,"Russell","Alabama","South",32.2884,-85.1849,0.526419428946505,43670,2.5
"6464","peak 3","01115",13065,"St. Clair","Alabama","South",33.7157,-86.3146,0.17425350464661,65403,2.1
"6465","peak 3","01117",31907,"Shelby","Alabama","South",33.2643,-86.6607,0.289412788168769,77801,1.8
"6466","peak 3","01119",1179,"Sumter","Alabama","South",32.5911,-88.1988,0.738833253854713,29209,3.6
"6467","peak 3","01121",10566,"Talladega","Alabama","South",33.3801,-86.1659,0.368393012365757,47719,3.5
"6468","peak 3","01123",5524,"Tallapoosa","Alabama","South",32.8624,-85.7975,0.279119622695441,47100,3.3
"6469","peak 3","01125",30023,"Tuscaloosa","Alabama","South",33.2896,-87.5251,0.418810717295835,52307,3.1
"6470","peak 3","01127",9058,"Walker","Alabama","South",33.8033,-87.2973,0.155085017645172,45991,2.9
"6471","peak 3","01129",2255,"Washington","Alabama","South",31.4076,-88.2078,0.254393871113114,48864,3.9
"6472","peak 3","01131",1439,"Wilcox","Alabama","South",31.9893,-87.3082,0.685753006945621,30998,8.7
"6473","peak 3","01133",3545,"Winston","Alabama","South",34.1492,-87.3737,0.0863169088975541,40827,2.2
"6474","peak 3","02013",398,"Aleutians East Borough","Alaska","West",55.3665,-161.9813,NA,66923,2.9
"6475","peak 3","02016",808,"Aleutians West Census Area","Alaska","West",52.798,-106.6061,NA,84726,4.7
"6476","peak 3","02020",37589,"Anchorage","Alaska","West",61.1508,-149.1091,NA,82512,5.9
"6477","peak 3","02050",4372,"Bethel Census Area","Alaska","West",60.9132,-159.818,NA,48262,12.3
"6478","peak 3","02068",155,"Denali Borough","Alaska","West",63.6716,-150.0117,NA,78434,11.9
"6479","peak 3","02070",351,"Dillingham Census Area","Alaska","West",59.7991,-158.2351,NA,57436,8.5
"6480","peak 3","02090",9028,"Fairbanks North Star Borough","Alaska","West",64.8078,-146.5654,NA,74076,4.9
"6481","peak 3","02100",132,"Haines Borough","Alaska","West",59.1199,-135.5,NA,62548,10.4
"6482","peak 3","02110",2215,"Juneau City and Borough","Alaska","West",58.4546,-134.1739,NA,85419,4.9
"6483","peak 3","02122",6692,"Kenai Peninsula Borough","Alaska","West",60.2654,-151.5652,NA,68625,7.4
"6484","peak 3","02130",1070,"Ketchikan Gateway Borough","Alaska","West",55.5852,-130.9288,NA,75706,7.4
"6485","peak 3","02150",1557,"Kodiak Island Borough","Alaska","West",57.677,-153.7806,NA,79669,6.1
"6486","peak 3","02158",1591,"Kusilvak Census Area","Alaska","West",62.155,-163.3826,NA,35369,20.5
"6487","peak 3","02170",13503,"Matanuska-Susitna Borough","Alaska","West",62.3162,-149.5714,NA,75856,6.8
"6488","peak 3","02180",873,"Nome Census Area","Alaska","West",64.9111,-164.0272,NA,58464,11.3
"6489","peak 3","02185",1315,"North Slope Borough","Alaska","West",69.3122,-153.481,NA,84784,6
"6490","peak 3","02188",834,"Northwest Arctic Borough","Alaska","West",67.053,-159.721,NA,61660,12.4
"6491","peak 3","02195",203,"Petersburg Borough","Alaska","West",57.1195,-132.9345,NA,71296,6.7
"6492","peak 3","02198",324,"Prince of Wales-Hyder Census Area","Alaska","West",55.7997,-133.0192,NA,50049,7.2
"6493","peak 3","02220",977,"Sitka City and Borough","Alaska","West",57.2401,-135.3153,NA,80660,4.7
"6494","peak 3","02230",48,"Skagway Municipality","Alaska","West",59.563,-135.3363,NA,74898,12.4
"6495","peak 3","02240",842,"Southeast Fairbanks Census Area","Alaska","West",63.8763,-143.2118,NA,69646,6.3
"6496","peak 3","02261",1064,"Valdez-Cordova Census Area","Alaska","West",61.562,-144.4686,NA,74574,7.5
"6497","peak 3","02275",118,"Wrangell City and Borough","Alaska","West",56.3317,-132.0223,NA,62496,6.2
"6498","peak 3","02290",426,"Yukon-Koyukuk Census Area","Alaska","West",65.5086,-151.3896,NA,42063,11.8
"6499","peak 3","02997",251,"Bristol Bay plus Lake and Peninsula","Alaska","West",NA,NA,NA,NA,NA
"6500","peak 3","02998",102,"Yakutat plus Hoonah-Angoon","Alaska","West",NA,NA,NA,NA,NA
"6501","peak 3","04001",12398,"Apache","Arizona","West",35.3955,-109.4888,0.662052695904272,35386,11.9
"6502","peak 3","04003",13098,"Cochise","Arizona","West",31.8796,-109.7512,0.392439601144312,48650,6.4
"6503","peak 3","04005",19814,"Coconino","Arizona","West",35.8387,-111.7705,0.609412919586617,58301,8.1
"6504","peak 3","04007",8179,"Gila","Arizona","West",33.7997,-110.8117,0.323108606113158,45980,6.9
"6505","peak 3","04009",6209,"Graham","Arizona","West",32.9326,-109.8875,0.269005068018138,50685,5.6
"6506","peak 3","04011",718,"Greenlee","Arizona","West",33.2152,-109.2402,0.320498915401302,68066,5.8
"6507","peak 3","04012",2679,"La Paz","Arizona","West",33.7294,-113.9816,0.299731903485255,39407,7.6
"6508","peak 3","04013",640002,"Maricopa","Arizona","West",33.349,-112.4915,0.502916923374286,68634,6.2
"6509","peak 3","04015",28266,"Mohave","Arizona","West",35.7041,-113.758,0.237151998471897,49712,7.5
"6510","peak 3","04017",18518,"Navajo","Arizona","West",35.3997,-110.3214,0.45155746094278,40676,9
"6511","peak 3","04019",127245,"Pima","Arizona","West",32.0974,-111.7899,0.585674095269187,56150,6.7
"6512","peak 3","04021",62672,"Pinal","Arizona","West",32.9044,-111.3448,0.405897198938591,62067,6.7
"6513","peak 3","04023",8477,"Santa Cruz","Arizona","West",31.5259,-110.8465,0.671642554061653,47779,10.8
"6514","peak 3","04025",23499,"Yavapai","Arizona","West",34.5999,-112.554,0.346189279731993,54242,5.7
"6515","peak 3","04027",39327,"Yuma","Arizona","West",32.7695,-113.9056,0.460629808654864,47024,17.1
"6516","peak 3","05001",3075,"Arkansas","Arkansas","South",34.2908,-91.3749,0.28893833439288,52539,3.7
"6517","peak 3","05003",2670,"Ashley","Arkansas","South",33.1912,-91.7685,0.26810497098158,47744,8.2
"6518","peak 3","05005",5382,"Baxter","Arkansas","South",36.2872,-92.337,0.220640738801352,41950,4.1
"6519","peak 3","05007",37457,"Benton","Arkansas","South",36.3387,-94.2561,0.352333377810394,70775,3.1
"6520","peak 3","05009",5573,"Boone","Arkansas","South",36.3086,-93.0915,0.17903470842585,50083,3.4
"6521","peak 3","05011",1765,"Bradley","Arkansas","South",33.4664,-92.1624,0.33223864258347,39982,5.2
"6522","peak 3","05013",527,"Calhoun","Arkansas","South",33.558,-92.503,0.219523373052246,48415,3.8
"6523","peak 3","05015",3847,"Carroll","Arkansas","South",36.341,-93.5382,0.34101890311096,43841,4
"6524","peak 3","05017",1833,"Chicot","Arkansas","South",33.2672,-91.294,0.550816475749452,37014,9.9
"6525","peak 3","05019",2786,"Clark","Arkansas","South",34.051,-93.1764,0.409529481834425,44105,5.9
"6526","peak 3","05021",2237,"Clay","Arkansas","South",36.3683,-90.4175,0.185606791433533,40686,4.3
"6527","peak 3","05023",3112,"Cleburne","Arkansas","South",35.5381,-92.0267,0.156782334384858,46214,5
"6528","peak 3","05025",1276,"Cleveland","Arkansas","South",33.8984,-92.1852,0.180833333333333,53773,4.2
"6529","peak 3","05027",2967,"Columbia","Arkansas","South",33.2143,-93.2273,0.326601671309192,42964,6.4
"6530","peak 3","05029",2789,"Conway","Arkansas","South",35.2622,-92.7013,0.301093839953944,46924,4.6
"6531","peak 3","05031",18366,"Craighead","Arkansas","South",35.8308,-90.6328,0.309547921373114,47766,3.7
"6532","peak 3","05033",8948,"Crawford","Arkansas","South",35.5885,-94.2429,0.205844506247146,44600,3.9
"6533","peak 3","05035",7514,"Crittenden","Arkansas","South",35.2079,-90.3089,0.520193071424207,41976,5.8
"6534","peak 3","05037",2504,"Cross","Arkansas","South",35.2957,-90.7712,0.255257850763469,45273,5
"6535","peak 3","05039",1047,"Dallas","Arkansas","South",33.9698,-92.6544,0.363533408833522,41314,4.2
"6536","peak 3","05041",1668,"Desha","Arkansas","South",33.8333,-91.254,0.484149855907781,37005,6.4
"6537","peak 3","05043",2521,"Drew","Arkansas","South",33.5895,-91.72,0.351187029530979,44162,5.9
"6538","peak 3","05045",17556,"Faulkner","Arkansas","South",35.147,-92.332,0.337087528477989,58482,3.9
"6539","peak 3","05047",2302,"Franklin","Arkansas","South",35.5123,-93.8906,0.182353766306635,45670,4.1
"6540","peak 3","05049",1503,"Fulton","Arkansas","South",36.3817,-91.8182,0.202187927329557,32926,4.2
"6541","peak 3","05051",14416,"Garland","Arkansas","South",34.5767,-93.1504,0.317767370302496,45786,5.5
"6542","peak 3","05053",2584,"Grant","Arkansas","South",34.29,-92.4236,0.154634146341463,58566,3.6
"6543","peak 3","05055",8353,"Greene","Arkansas","South",36.1176,-90.559,0.189937888198758,47098,3.9
"6544","peak 3","05057",2553,"Hempstead","Arkansas","South",33.7353,-93.6685,0.312207943925234,40867,3.8
"6545","peak 3","05059",6908,"Hot Spring","Arkansas","South",34.3176,-92.946,0.245440789997611,45860,4.3
"6546","peak 3","05061",2093,"Howard","Arkansas","South",34.0888,-93.9935,0.277203144393877,41427,3.4
"6547","peak 3","05063",5268,"Independence","Arkansas","South",35.7415,-91.5697,0.193357221609702,47903,4.3
"6548","peak 3","05065",2195,"Izard","Arkansas","South",36.0949,-91.9134,0.175731497418244,40233,6
"6549","peak 3","05067",3712,"Jackson","Arkansas","South",35.5992,-91.2145,0.268120212139069,38636,5.6
"6550","peak 3","05069",11614,"Jefferson","Arkansas","South",34.2688,-91.9315,0.595476587964067,40555,6.9
"6551","peak 3","05071",3853,"Johnson","Arkansas","South",35.5701,-93.4599,0.240366392924826,40396,5.4
"6552","peak 3","05073",727,"Lafayette","Arkansas","South",33.2409,-93.6071,0.31317655841732,37164,6.7
"6553","peak 3","05075",2669,"Lawrence","Arkansas","South",36.0412,-91.1071,0.184394741335155,39604,4.8
"6554","peak 3","05077",1927,"Lee","Arkansas","South",34.7806,-90.7821,0.499648876404494,30421,6.3
"6555","peak 3","05079",3541,"Lincoln","Arkansas","South",33.9575,-91.7333,0.266322580645161,44272,4.8
"6556","peak 3","05081",1655,"Little River","Arkansas","South",33.7005,-94.2343,0.236816689202241,43257,4.9
"6557","peak 3","05083",3028,"Logan","Arkansas","South",35.2153,-93.7162,0.187720364741641,42249,4.6
"6558","peak 3","05085",10578,"Lonoke","Arkansas","South",34.7542,-91.8888,0.218054921401083,62782,3.7
"6559","peak 3","05087",2100,"Madison","Arkansas","South",36.011,-93.7245,0.212624132771052,48016,3.4
"6560","peak 3","05089",1895,"Marion","Arkansas","South",36.2684,-92.6842,0.204051712648274,38760,4.9
"6561","peak 3","05091",5414,"Miller","Arkansas","South",33.3121,-93.8916,0.256821344303951,50905,5.4
"6562","peak 3","05093",6878,"Mississippi","Arkansas","South",35.7638,-90.0542,0.369308053800032,39990,8.2
"6563","peak 3","05095",1083,"Monroe","Arkansas","South",34.6778,-91.2039,0.407315340909091,34289,5.3
"6564","peak 3","05097",981,"Montgomery","Arkansas","South",34.5388,-93.6596,0.188742576813839,39591,5.2
"6565","peak 3","05099",1090,"Nevada","Arkansas","South",33.664,-93.3072,0.320428826682549,36528,4
"6566","peak 3","05101",1068,"Newton","Arkansas","South",35.92,-93.2179,0.177338669334667,37648,3.4
"6567","peak 3","05103",3070,"Ouachita","Arkansas","South",33.5934,-92.8819,0.414892512202721,46393,4.1
"6568","peak 3","05105",1316,"Perry","Arkansas","South",34.9474,-92.9315,0.218716230819105,50560,4.7
"6569","peak 3","05107",2666,"Phillips","Arkansas","South",34.4283,-90.848,0.580422941364947,31521,8.2
"6570","peak 3","05109",1398,"Pike","Arkansas","South",34.1635,-93.6563,0.151672162034856,44426,4.6
"6571","peak 3","05111",4165,"Poinsett","Arkansas","South",35.574,-90.663,0.189336524398351,40536,4.4
"6572","peak 3","05113",2517,"Polk","Arkansas","South",34.4859,-94.2281,0.146760895170789,39722,5.1
"6573","peak 3","05115",10504,"Pope","Arkansas","South",35.4476,-93.0342,0.236247544204322,47519,4.5
"6574","peak 3","05117",1179,"Prairie","Arkansas","South",34.8298,-91.5528,0.187124463519313,46205,4.2
"6575","peak 3","05119",53852,"Pulaski","Arkansas","South",34.77,-92.3119,0.59984348890301,52684,5.5
"6576","peak 3","05121",2657,"Randolph","Arkansas","South",36.3415,-91.0277,0.178361714621257,42875,4.4
"6577","peak 3","05123",4240,"St. Francis","Arkansas","South",35.022,-90.7478,0.507034327518289,34389,6.9
"6578","peak 3","05125",16712,"Saline","Arkansas","South",34.6466,-92.6765,0.281957197282256,66944,3.5
"6579","peak 3","05127",1238,"Scott","Arkansas","South",34.8608,-94.0633,0.136018023092087,38065,3.9
"6580","peak 3","05129",1128,"Searcy","Arkansas","South",35.9109,-92.6996,0.146305051007713,34712,4.6
"6581","peak 3","05131",19399,"Sebastian","Arkansas","South",35.1993,-94.2742,0.307318625371235,48945,4
"6582","peak 3","05133",3301,"Sevier","Arkansas","South",33.9972,-94.2412,0.214532871972318,43493,5
"6583","peak 3","05135",2283,"Sharp","Arkansas","South",36.1612,-91.4799,0.1847739888977,37591,5.2
"6584","peak 3","05137",1450,"Stone","Arkansas","South",35.8599,-92.1567,0.198720107780397,36930,5.7
"6585","peak 3","05139",4845,"Union","Arkansas","South",33.1713,-92.5972,0.336243752634431,46602,6.8
"6586","peak 3","05141",1844,"Van Buren","Arkansas","South",35.5806,-92.5157,0.20404764954528,38096,5.7
"6587","peak 3","05143",39789,"Washington","Arkansas","South",35.9791,-94.2156,0.46489720577939,52158,3.3
"6588","peak 3","05145",11642,"White","Arkansas","South",35.2563,-91.7455,0.193556742755383,46388,4.6
"6589","peak 3","05147",902,"Woodruff","Arkansas","South",35.1863,-91.2431,0.345718901453958,36568,5.9
"6590","peak 3","05149",4075,"Yell","Arkansas","South",35.0026,-93.4112,0.19047619047619,44469,4.5
"6591","peak 3","06001",110119,"Alameda","California","West",37.6469,-121.8889,0.802296249727225,107589,5.9
"6592","peak 3","06003",92,"Alpine","California","West",38.5972,-119.8207,0.642375168690958,58112,9
"6593","peak 3","06005",4540,"Amador","California","West",38.4464,-120.6511,0.365572594386154,62640,6.3
"6594","peak 3","06007",18237,"Butte","California","West",39.6669,-121.6007,0.494169067638815,58394,6.5
"6595","peak 3","06009",2991,"Calaveras","California","West",38.2046,-120.5541,0.369827713149757,68248,5.3
"6596","peak 3","06011",2718,"Colusa","California","West",39.1775,-122.237,0.406741290403723,59048,11.2
"6597","peak 3","06013",89256,"Contra Costa","California","West",37.9191,-121.9278,0.716387660650689,106555,6.2
"6598","peak 3","06015",2890,"Del Norte","California","West",41.7431,-123.8972,0.408400279427174,48979,7.4
"6599","peak 3","06017",14384,"El Dorado","California","West",38.7787,-120.5247,0.444479842945461,86202,5.5
"6600","peak 3","06019",125743,"Fresno","California","West",36.7582,-119.6493,0.529112494483415,56926,8.7
"6601","peak 3","06021",3483,"Glenn","California","West",39.5982,-122.392,0.353790294013461,55682,6.3
"6602","peak 3","06023",7189,"Humboldt","California","West",40.6993,-123.8756,0.650432963328878,51134,5.7
"6603","peak 3","06025",33300,"Imperial","California","West",33.0395,-115.3654,0.611410839592369,48102,16.1
"6604","peak 3","06027",1555,"Inyo","California","West",36.5111,-117.4107,0.48876700769961,59605,5.5
"6605","peak 3","06029",124432,"Kern","California","West",35.3429,-118.7299,0.436941807054445,53245,10
"6606","peak 3","06031",27652,"Kings","California","West",36.0753,-119.8155,0.426353230881481,57297,9.1
"6607","peak 3","06033",5343,"Lake","California","West",39.0996,-122.7532,0.518784722222222,46897,6.9
"6608","peak 3","06035",6265,"Lassen","California","West",40.6736,-120.5943,0.233541927409262,53613,5.3
"6609","peak 3","06037",1406094,"Los Angeles","California","West",34.3207,-118.2248,0.710431686315497,72721,10.2
"6610","peak 3","06039",19875,"Madera","California","West",37.218,-119.7627,0.431257213059827,61105,8.3
"6611","peak 3","06041",16479,"Marin","California","West",38.0734,-122.7234,0.82340934910559,112069,4.3
"6612","peak 3","06043",803,"Mariposa","California","West",37.5815,-119.9054,0.397665369649805,52760,7
"6613","peak 3","06045",5927,"Mendocino","California","West",39.4402,-123.3915,0.664159128669005,52309,5.9
"6614","peak 3","06047",36740,"Merced","California","West",37.1919,-120.7177,0.541091881026275,59733,9.8
"6615","peak 3","06049",606,"Modoc","California","West",41.5898,-120.725,0.265099124020286,45311,5.8
"6616","peak 3","06051",1433,"Mono","California","West",37.9391,-118.8868,0.595665726584533,66226,7.2
"6617","peak 3","06053",47879,"Monterey","California","West",36.2172,-121.2392,0.695331425468169,76509,7.2
"6618","peak 3","06055",11621,"Napa","California","West",38.5065,-122.3305,0.690732370150578,90230,5.6
"6619","peak 3","06057",7534,"Nevada","California","West",39.3014,-120.7685,0.561633043961815,69550,5.4
"6620","peak 3","06059",305019,"Orange","California","West",33.703,-117.7611,0.534925167162266,95761,5.8
"6621","peak 3","06061",32230,"Placer","California","West",39.0635,-120.7175,0.45472880685227,97688,4.9
"6622","peak 3","06063",1014,"Plumas","California","West",40.0046,-120.8385,0.405206112295665,59376,7.5
"6623","peak 3","06065",343027,"Riverside","California","West",33.7437,-115.9938,0.529982251775826,72905,7.1
"6624","peak 3","06067",136979,"Sacramento","California","West",38.4493,-121.3443,0.613690849099946,71891,6.7
"6625","peak 3","06069",6782,"San Benito","California","West",36.6057,-121.075,0.611637347767253,84209,7.1
"6626","peak 3","06071",334404,"San Bernardino","California","West",34.8414,-116.1784,0.542088470992269,67398,7.2
"6627","peak 3","06073",348849,"San Diego","California","West",33.0341,-116.7353,0.602258069752429,83576,6.3
"6628","peak 3","06075",49081,"San Francisco","California","West",37.7562,-122.443,0.852743664563499,121795,5.1
"6629","peak 3","06077",90511,"San Joaquin","California","West",37.9348,-121.2714,0.558644168865252,68458,8.3
"6630","peak 3","06079",26286,"San Luis Obispo","California","West",35.3871,-120.4045,0.55304012374672,76599,5.2
"6631","peak 3","06081",49677,"San Mateo","California","West",37.4229,-122.329,0.778883727394705,135234,4.6
"6632","peak 3","06083",40488,"Santa Barbara","California","West",34.6729,-120.0165,0.648880611918837,74530,5.4
"6633","peak 3","06085",134026,"Santa Clara","California","West",37.2318,-121.6951,0.72657379820863,132444,4.7
"6634","peak 3","06087",19264,"Santa Cruz","California","West",37.0562,-122.0018,0.78901350866046,85770,6.7
"6635","peak 3","06089",17564,"Shasta","California","West",40.7637,-122.0405,0.322927879440258,61464,6.3
"6636","peak 3","06091",106,"Sierra","California","West",39.5803,-120.516,0.378238341968912,55862,4.7
"6637","peak 3","06093",3203,"Siskiyou","California","West",41.5927,-122.5404,0.40908315565032,45954,7
"6638","peak 3","06095",40855,"Solano","California","West",38.27,-121.9329,0.639548950352474,85704,7.1
"6639","peak 3","06097",37098,"Sonoma","California","West",38.5283,-122.8874,0.745336474658157,87084,5.2
"6640","peak 3","06099",74163,"Stanislaus","California","West",37.5591,-120.9977,0.492567806548893,62761,8
"6641","peak 3","06101",11961,"Sutter","California","West",39.0346,-121.6948,0.407293621013133,60910,8.6
"6642","peak 3","06103",6860,"Tehama","California","West",40.1256,-122.2341,0.310260784791616,51672,6.8
"6643","peak 3","06105",573,"Trinity","California","West",40.6507,-123.1126,0.45557686161713,43881,5.6
"6644","peak 3","06107",66371,"Tulare","California","West",36.2201,-118.8005,0.450208401438379,56776,10.2
"6645","peak 3","06109",5661,"Tuolumne","California","West",38.0276,-119.9548,0.394000197361929,64729,6.8
"6646","peak 3","06111",94175,"Ventura","California","West",34.4565,-119.0836,0.594722473255137,91446,5.8
"6647","peak 3","06113",17745,"Yolo","California","West",38.6866,-121.9016,0.694995064977792,70951,5.5
"6648","peak 3","06115",8551,"Yuba","California","West",39.269,-121.3513,0.377010105079397,56607,8.2
"6649","peak 3","08001",67462,"Adams","Colorado","West",39.8736,-104.3378,0.566887025577122,75341,6.7
"6650","peak 3","08003",1894,"Alamosa","Colorado","West",37.5729,-105.7883,0.481429303278689,38213,5.2
"6651","peak 3","08005",69953,"Arapahoe","Colorado","West",39.6498,-104.3392,0.60998677834161,82364,6.2
"6652","peak 3","08007",1251,"Archuleta","Colorado","West",37.1935,-107.0483,0.408792650918635,57604,4.9
"6653","peak 3","08009",359,"Baca","Colorado","West",37.3192,-102.5604,0.14247191011236,38945,2.3
"6654","peak 3","08011",1560,"Bent","Colorado","West",37.9551,-103.0717,0.321899736147757,35764,6.1
"6655","peak 3","08013",26329,"Boulder","Colorado","West",40.0925,-105.3577,0.771860793455953,88341,4.8
"6656","peak 3","08014",5595,"Broomfield","Colorado","West",39.9541,-105.0527,0.623541773889175,106892,5.1
"6657","peak 3","08015",1944,"Chaffee","Colorado","West",38.747,-106.1941,0.521980024786761,60331,4.5
"6658","peak 3","08017",146,"Cheyenne","Colorado","West",38.828,-102.6035,0.115316901408451,52337,2.2
"6659","peak 3","08019",569,"Clear Creek","Colorado","West",39.6891,-105.6444,0.550397067806964,79900,5.7
"6660","peak 3","08021",792,"Conejos","Colorado","West",37.2007,-106.1916,0.452111700900069,40944,4.6
"6661","peak 3","08023",267,"Costilla","Colorado","West",37.2781,-105.4282,0.626074498567335,34731,6
"6662","peak 3","08025",2226,"Crowley","Colorado","West",38.3266,-103.7845,0.249714285714286,38224,4.4
"6663","peak 3","08027",256,"Custer","Colorado","West",38.1087,-105.3675,0.305998899284535,57381,4.1
"6664","peak 3","08029",3236,"Delta","Colorado","West",38.8614,-107.8629,0.303923593185338,51525,5.1
"6665","peak 3","08031",80551,"Denver","Colorado","West",39.7621,-104.8759,0.795509195662055,75456,6.4
"6666","peak 3","08033",147,"Dolores","Colorado","West",37.7517,-108.5174,0.235334713595583,50232,5.9
"6667","peak 3","08035",34545,"Douglas","Colorado","West",39.3297,-104.9296,0.451871553849542,123697,4.5
"6668","peak 3","08037",7160,"Eagle","Colorado","West",39.6278,-106.6954,0.637886067261496,89268,7
"6669","peak 3","08039",2089,"Elbert","Colorado","West",39.2866,-104.136,0.236527419269873,101733,4
"6670","peak 3","08041",82082,"El Paso","Colorado","West",38.8321,-104.5255,0.427455265818308,72675,5.9
"6671","peak 3","08043",6835,"Fremont","Colorado","West",38.473,-105.4397,0.28833587666784,52239,6.5
"6672","peak 3","08045",6734,"Garfield","Colorado","West",39.5993,-107.904,0.49919104323065,73788,5.5
"6673","peak 3","08047",327,"Gilpin","Colorado","West",39.8575,-105.5226,0.531055900621118,74806,7
"6674","peak 3","08049",1662,"Grand","Colorado","West",40.1026,-106.1183,0.477203647416413,71029,6.3
"6675","peak 3","08051",1550,"Gunnison","Colorado","West",38.6668,-107.0316,0.637354781054513,60408,5.1
"6676","peak 3","08053",47,"Hinsdale","Colorado","West",37.8213,-107.3003,0.403481012658228,61391,3.6
"6677","peak 3","08055",487,"Huerfano","Colorado","West",37.6847,-104.9606,0.471175669541534,39955,7.9
"6678","peak 3","08057",70,"Jackson","Colorado","West",40.6664,-106.3428,0.199771689497717,53577,3.1
"6679","peak 3","08059",53408,"Jefferson","Colorado","West",39.5864,-105.2505,0.57875168606916,89696,5.4
"6680","peak 3","08061",109,"Kiowa","Colorado","West",38.4327,-102.7403,0.108527131782946,46901,3.3
"6681","peak 3","08063",734,"Kit Carson","Colorado","West",39.3055,-102.603,0.171015241539654,42951,2.5
"6682","peak 3","08065",913,"Lake","Colorado","West",39.2025,-106.3448,0.581418833627872,56850,6.3
"6683","peak 3","08067",4694,"La Plata","Colorado","West",37.2866,-107.8433,0.576106765357333,77829,5.4
"6684","peak 3","08069",31512,"Larimer","Colorado","West",40.6664,-105.4611,0.562187413634783,75332,4.9
"6685","peak 3","08071",1466,"Las Animas","Colorado","West",37.3158,-104.0386,0.439266423816103,43452,6.4
"6686","peak 3","08073",1089,"Lincoln","Colorado","West",38.9881,-103.514,0.17729158807997,43077,4.1
"6687","peak 3","08075",4173,"Logan","Colorado","West",40.7247,-103.1101,0.210596278009875,58429,4.3
"6688","peak 3","08077",19318,"Mesa","Colorado","West",39.0183,-108.4664,0.347994968109289,60249,6
"6689","peak 3","08079",100,"Mineral","Colorado","West",37.6689,-106.9241,0.419312169312169,63015,5.3
"6690","peak 3","08081",1271,"Moffat","Colorado","West",40.6184,-108.2074,0.171221178479932,63232,4.7
"6691","peak 3","08083",2376,"Montezuma","Colorado","West",37.3386,-108.5966,0.376516129032258,52641,5.5
"6692","peak 3","08085",4263,"Montrose","Colorado","West",38.4022,-108.2693,0.308442340101115,50707,5.4
"6693","peak 3","08087",2890,"Morgan","Colorado","West",40.2626,-103.8097,0.282013969732247,57535,4.9
"6694","peak 3","08089",2147,"Otero","Colorado","West",37.9026,-103.7165,0.376461988304094,43723,5.9
"6695","peak 3","08091",351,"Ouray","Colorado","West",38.1555,-107.7693,0.588308457711443,72836,5.5
"6696","peak 3","08093",1014,"Park","Colorado","West",39.1193,-105.7171,0.398942229454841,77221,4.5
"6697","peak 3","08095",419,"Phillips","Colorado","West",40.594,-102.3576,0.195573440643863,53432,3.1
"6698","peak 3","08097",2813,"Pitkin","Colorado","West",39.2171,-106.9166,0.751777201639207,92820,9.1
"6699","peak 3","08099",1363,"Prowers","Colorado","West",37.9552,-102.3934,0.262183060600611,47051,4.4
"6700","peak 3","08101",20785,"Pueblo","Colorado","West",38.1735,-104.5128,0.495724753394716,51075,7.9
"6701","peak 3","08103",739,"Rio Blanco","Colorado","West",39.9798,-108.2171,0.151991330262801,65960,5.2
"6702","peak 3","08105",1033,"Rio Grande","Colorado","West",37.5825,-106.3832,0.395717684377478,48496,5.7
"6703","peak 3","08107",2661,"Routt","Colorado","West",40.4851,-106.9913,0.62704432329936,87691,6.2
